"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.pagename","Input.post_id","Input.comment_id","Input.comment","Answer.Language","Answer.question","Approve","Reject"
"3XH7ZM9YX2V99F8KWSD7397OCRZR9P","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:15 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:15 PDT 2017","","","3WYP994K17SYBHG22J7QGF5650B6Y7","A12SMSQ6D5227J","Approved","Sat Oct 07 12:54:54 PDT 2017","Sat Oct 07 12:54:58 PDT 2017","Tue Oct 10 12:54:58 PDT 2017","Sat Oct 07 13:57:07 PDT 2017","","","4","100% (44/44)","100% (44/44)","100% (44/44)","wsj","8304333127_10156668072748128","10156668072748128_1870869163231971","Ninon Slettenhaar","wsj|8304333127_10156668072748128|10156668072748128_1870869163231971|Ninon Slettenhaar","6"
"3R5OYNIC2CA7HH1JH6EZPE8L5GETPZ","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:15 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:15 PDT 2017","","","386CSBG1OZNP2FPGB9QW3T246RU6Q4","AMVBZXM810ZMA","Approved","Sat Oct 07 12:55:19 PDT 2017","Sat Oct 07 12:57:47 PDT 2017","Tue Oct 10 12:57:47 PDT 2017","Sat Oct 07 13:57:02 PDT 2017","","","148","100% (61/61)","100% (61/61)","100% (61/61)","wsj","8304333127_10156668072748128","10156668072748128_522234371459817","Viktoria Hirschfeld","wsj|8304333127_10156668072748128|10156668072748128_522234371459817|Viktoria Hirschfeld","5"
"3R5OYNIC2CA7HH1JH6EZPE8L5GETPZ","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:15 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:15 PDT 2017","","","3P59JYT76LLECUY75B8OILWFATQT2N","A1DCGB72N1UIPT","Approved","Sat Oct 07 12:53:53 PDT 2017","Sat Oct 07 12:54:37 PDT 2017","Tue Oct 10 12:54:37 PDT 2017","Sat Oct 07 13:57:02 PDT 2017","","","44","100% (64/64)","100% (64/64)","100% (64/64)","wsj","8304333127_10156668072748128","10156668072748128_522234371459817","Viktoria Hirschfeld","wsj|8304333127_10156668072748128|10156668072748128_522234371459817|Viktoria Hirschfeld","5"
"3R5OYNIC2CA7HH1JH6EZPE8L5GETPZ","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:15 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:15 PDT 2017","","","3WETL7AQWT91CAJ08F4VYFVT04553K","A3CMDYA9USA3MR","Approved","Sat Oct 07 12:56:27 PDT 2017","Sat Oct 07 12:57:32 PDT 2017","Tue Oct 10 12:57:32 PDT 2017","Sat Oct 07 13:57:02 PDT 2017","","","65","100% (29/29)","100% (29/29)","100% (29/29)","wsj","8304333127_10156668072748128","10156668072748128_522234371459817","Viktoria Hirschfeld","wsj|8304333127_10156668072748128|10156668072748128_522234371459817|Viktoria Hirschfeld","5"
"3ZTE0JGGCET8A0N7GK6UB43R7PIOCU","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:15 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:15 PDT 2017","","","31HQ4X3T3SBJYG70QHL3NCZ2EA3SLM","A3CMDYA9USA3MR","Approved","Sat Oct 07 12:57:00 PDT 2017","Sat Oct 07 13:19:44 PDT 2017","Tue Oct 10 13:19:44 PDT 2017","Sat Oct 07 13:57:09 PDT 2017","","","1364","100% (29/29)","100% (29/29)","100% (29/29)","wsj","8304333127_10156668072748128","10156668072748128_2097373427157378","Andrew Sanchez Jacob Owen Fenley Anthony Kyle Guinan","wsj|8304333127_10156668072748128|10156668072748128_2097373427157378|Andrew Sanchez Jacob Owen Fenley Anthony Kyle Guinan","5"
"3ZTE0JGGCET8A0N7GK6UB43R7PIOCU","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:15 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:15 PDT 2017","","","3DI28L7YXAF5YQYEWCJFEGM9FDQ1EP","AMVBZXM810ZMA","Approved","Sat Oct 07 12:54:21 PDT 2017","Sat Oct 07 12:56:07 PDT 2017","Tue Oct 10 12:56:07 PDT 2017","Sat Oct 07 13:57:09 PDT 2017","","","106","100% (61/61)","100% (61/61)","100% (61/61)","wsj","8304333127_10156668072748128","10156668072748128_2097373427157378","Andrew Sanchez Jacob Owen Fenley Anthony Kyle Guinan","wsj|8304333127_10156668072748128|10156668072748128_2097373427157378|Andrew Sanchez Jacob Owen Fenley Anthony Kyle Guinan","5"
"3ZTE0JGGCET8A0N7GK6UB43R7PIOCU","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:15 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:15 PDT 2017","","","3Z7ISHFUH0WLKL9VRK67E0AZHP4Z8C","A166A2M31CW2C7","Approved","Sat Oct 07 12:55:10 PDT 2017","Sat Oct 07 12:55:21 PDT 2017","Tue Oct 10 12:55:21 PDT 2017","Sat Oct 07 13:57:09 PDT 2017","","","11","58% (14/24)","58% (14/24)","58% (14/24)","wsj","8304333127_10156668072748128","10156668072748128_2097373427157378","Andrew Sanchez Jacob Owen Fenley Anthony Kyle Guinan","wsj|8304333127_10156668072748128|10156668072748128_2097373427157378|Andrew Sanchez Jacob Owen Fenley Anthony Kyle Guinan","5"
"385MDVINFCG3NN2FHYEQF2T80BQWJS","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:15 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:15 PDT 2017","","","3COPXFW7XBDB1I9QD058D7HC2QSKPW","AMVBZXM810ZMA","Approved","Sat Oct 07 12:58:59 PDT 2017","Sat Oct 07 13:00:23 PDT 2017","Tue Oct 10 13:00:23 PDT 2017","Sat Oct 07 13:57:34 PDT 2017","","","84","100% (61/61)","100% (61/61)","100% (61/61)","wsj","8304333127_10156668072748128","10156668072748128_1533788170043317","Nkita ko n din yan... updated n aq haha","wsj|8304333127_10156668072748128|10156668072748128_1533788170043317|Nkita ko n din yan... updated n aq haha","6"
"385MDVINFCG3NN2FHYEQF2T80BQWJS","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:15 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:15 PDT 2017","","","3FTF2T8WLRJH4VN0LPSEFSBSKTIW98","A12SMSQ6D5227J","Approved","Sat Oct 07 12:54:48 PDT 2017","Sat Oct 07 12:54:51 PDT 2017","Tue Oct 10 12:54:51 PDT 2017","Sat Oct 07 13:57:34 PDT 2017","","","3","100% (44/44)","100% (44/44)","100% (44/44)","wsj","8304333127_10156668072748128","10156668072748128_1533788170043317","Nkita ko n din yan... updated n aq haha","wsj|8304333127_10156668072748128|10156668072748128_1533788170043317|Nkita ko n din yan... updated n aq haha","6"
"385MDVINFCG3NN2FHYEQF2T80BQWJS","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:15 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:15 PDT 2017","","","3KGTPGBS6XMTC7DW5GYYNHIHT7Y2UO","A1ZKYRW46JBCDV","Approved","Sat Oct 07 12:56:32 PDT 2017","Sat Oct 07 13:00:40 PDT 2017","Tue Oct 10 13:00:40 PDT 2017","Sat Oct 07 13:57:34 PDT 2017","","","248","100% (31/31)","100% (31/31)","100% (31/31)","wsj","8304333127_10156668072748128","10156668072748128_1533788170043317","Nkita ko n din yan... updated n aq haha","wsj|8304333127_10156668072748128|10156668072748128_1533788170043317|Nkita ko n din yan... updated n aq haha","6"
"3OEWW2KGQJCIFSTLGG15VAL9SPUODU","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:15 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:15 PDT 2017","","","3HVVDCPGTET4DFREYWFJRPXKP8LTY4","A3CCQGGJFEE0GU","Approved","Sat Oct 07 12:55:35 PDT 2017","Sat Oct 07 12:55:39 PDT 2017","Tue Oct 10 12:55:39 PDT 2017","Sat Oct 07 13:57:48 PDT 2017","","","4","100% (24/24)","100% (24/24)","100% (24/24)","wsj","8304333127_10156668072748128","10156668072748128_125663298090781","Veronica Dela Peña","wsj|8304333127_10156668072748128|10156668072748128_125663298090781|Veronica Dela Peña","5"
"3OEWW2KGQJCIFSTLGG15VAL9SPUODU","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:15 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:15 PDT 2017","","","3SITXWYCNVAFHO7NTE2W8HKPHVRXBC","A3CMDYA9USA3MR","Approved","Sat Oct 07 12:56:21 PDT 2017","Sat Oct 07 12:56:26 PDT 2017","Tue Oct 10 12:56:26 PDT 2017","Sat Oct 07 13:57:48 PDT 2017","","","5","100% (29/29)","100% (29/29)","100% (29/29)","wsj","8304333127_10156668072748128","10156668072748128_125663298090781","Veronica Dela Peña","wsj|8304333127_10156668072748128|10156668072748128_125663298090781|Veronica Dela Peña","6"
"3OEWW2KGQJCIFSTLGG15VAL9SPUODU","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:15 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:15 PDT 2017","","","3U088ZLJVKUZ81ZNLT9LMHAZHPOW0W","AMVBZXM810ZMA","Approved","Sat Oct 07 12:54:22 PDT 2017","Sat Oct 07 12:56:11 PDT 2017","Tue Oct 10 12:56:11 PDT 2017","Sat Oct 07 13:57:48 PDT 2017","","","109","100% (61/61)","100% (61/61)","100% (61/61)","wsj","8304333127_10156668072748128","10156668072748128_125663298090781","Veronica Dela Peña","wsj|8304333127_10156668072748128|10156668072748128_125663298090781|Veronica Dela Peña","5"
"34HEO7RUG6VNEYIPOYR7Z4I8I9HRA4","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:15 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:15 PDT 2017","","","3570Y55XZPK08A58EWGCS6IVZEDYG0","A3KQEFX15OV461","Approved","Sat Oct 07 12:55:00 PDT 2017","Sat Oct 07 12:55:12 PDT 2017","Tue Oct 10 12:55:12 PDT 2017","Sat Oct 07 13:57:30 PDT 2017","","","12","100% (11/11)","100% (11/11)","100% (11/11)","wsj","8304333127_10156668072748128","10156668072748128_352798541835907","Lana Marie Quilkey","wsj|8304333127_10156668072748128|10156668072748128_352798541835907|Lana Marie Quilkey","5"
"34HEO7RUG6VNEYIPOYR7Z4I8I9HRA4","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:15 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:15 PDT 2017","","","3IQ1VMJRYTLKXIKXKKWMX3E1SAG9AB","AMVBZXM810ZMA","Approved","Sat Oct 07 12:59:01 PDT 2017","Sat Oct 07 13:00:36 PDT 2017","Tue Oct 10 13:00:36 PDT 2017","Sat Oct 07 13:57:30 PDT 2017","","","95","100% (61/61)","100% (61/61)","100% (61/61)","wsj","8304333127_10156668072748128","10156668072748128_352798541835907","Lana Marie Quilkey","wsj|8304333127_10156668072748128|10156668072748128_352798541835907|Lana Marie Quilkey","5"
"34HEO7RUG6VNEYIPOYR7Z4I8I9HRA4","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:15 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:15 PDT 2017","","","3X3OR7WPZZ11FWSRCJFY6LZ12GX8L3","A1DCGB72N1UIPT","Approved","Sat Oct 07 12:56:59 PDT 2017","Sat Oct 07 12:59:25 PDT 2017","Tue Oct 10 12:59:25 PDT 2017","Sat Oct 07 13:57:30 PDT 2017","","","146","100% (64/64)","100% (64/64)","100% (64/64)","wsj","8304333127_10156668072748128","10156668072748128_352798541835907","Lana Marie Quilkey","wsj|8304333127_10156668072748128|10156668072748128_352798541835907|Lana Marie Quilkey","5"
"3IZVJEBJ6ALVTNSD824852ILV7AZ6F","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:15 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:15 PDT 2017","","","37UQDCYH6XW0BNZ2GIPYFU18IUSV7L","A1ZKYRW46JBCDV","Approved","Sat Oct 07 12:57:14 PDT 2017","Sat Oct 07 13:03:34 PDT 2017","Tue Oct 10 13:03:34 PDT 2017","Sat Oct 07 13:57:45 PDT 2017","","","380","100% (31/31)","100% (31/31)","100% (31/31)","wsj","8304333127_10156668072748128","10156668072748128_317292028746160","This is pretty helpful! Thanks!","wsj|8304333127_10156668072748128|10156668072748128_317292028746160|This is pretty helpful! Thanks!","5"
"3IZVJEBJ6ALVTNSD824852ILV7AZ6F","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:15 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:15 PDT 2017","","","3NS0A6KXC490D0FDAIIV6DRX58HZGS","A166A2M31CW2C7","Approved","Sat Oct 07 12:55:22 PDT 2017","Sat Oct 07 12:55:28 PDT 2017","Tue Oct 10 12:55:28 PDT 2017","Sat Oct 07 13:57:45 PDT 2017","","","6","58% (14/24)","58% (14/24)","58% (14/24)","wsj","8304333127_10156668072748128","10156668072748128_317292028746160","This is pretty helpful! Thanks!","wsj|8304333127_10156668072748128|10156668072748128_317292028746160|This is pretty helpful! Thanks!","5"
"3IZVJEBJ6ALVTNSD824852ILV7AZ6F","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:15 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:15 PDT 2017","","","3TXMY6UCAEPEIWYHL03ZPTUE2D5CQ2","A1DCGB72N1UIPT","Approved","Sat Oct 07 12:57:13 PDT 2017","Sat Oct 07 12:59:42 PDT 2017","Tue Oct 10 12:59:42 PDT 2017","Sat Oct 07 13:57:45 PDT 2017","","","149","100% (64/64)","100% (64/64)","100% (64/64)","wsj","8304333127_10156668072748128","10156668072748128_317292028746160","This is pretty helpful! Thanks!","wsj|8304333127_10156668072748128|10156668072748128_317292028746160|This is pretty helpful! Thanks!","5"
"3J6BHNX0U9T8BDZJ7INFKYGUMOMKNO","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:15 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:15 PDT 2017","","","3QEMNNSB2X0EH6ZGPXP498V1INP7DZ","A12SMSQ6D5227J","Approved","Sat Oct 07 12:55:25 PDT 2017","Sat Oct 07 12:55:28 PDT 2017","Tue Oct 10 12:55:28 PDT 2017","Sat Oct 07 13:57:45 PDT 2017","","","3","100% (44/44)","100% (44/44)","100% (44/44)","wsj","8304333127_10156668072748128","10156668072748128_604572199931478","Kaela Oakley","wsj|8304333127_10156668072748128|10156668072748128_604572199931478|Kaela Oakley","5"
"3J6BHNX0U9T8BDZJ7INFKYGUMOMKNO","3H5SGK4YKNZRAWNQO19WFYER8SO2GL","Evaluating prevalence of personal attacks","Thank you for helping us with our coding task. In this HIT we will ask you to read a comment from a Facebook conversation and judge whether the comment includes a personal attack.","news discussions, facebook comments, classification","$0.10","Sat Oct 07 12:52:15 PDT 2017","3","BatchId:2963695;OriginalHitTemplateId:920937336;","3600","259200","Sat Oct 14 12:52:15 PDT 2017","","","3U8YCDAGXPHUO4319KAFUSSDTO7Q0M","A1ZKYRW46JBCDV","Approved","Sat Oct 07 12:56:24 PDT 2017","Sat Oct 07 12:58:08 PDT 2017","Tue Oct 10 12:58:08 PDT 2017","Sat Oct 07 13:57:45 PDT 2017","","","104","100% (31/31)","100% (31/31)","100% (31/31)","wsj","8304333127_10156668072748128","10156668072748128_604572199931478","Kaela Oakley","wsj|8304333127_10156668072748128|10156668072748128_604572199931478|Kaela Oakley","5"
